project name,issue,fix-commit,tests
tika,TIKA-704,04d1fb7cc895e054941280e991ef129cde11ab8b,[]
tika,TIKA-704,b4bfb99c580cf647b4c7691ecd91cb80f44d55f5,[]
tika,TIKA-704,9d73a101d5bd8f9ba3ba12f842862e2a72f14019,[]
tika,TIKA-705,03e6113c9ea555bf93b9ce064a2c0d1cd8073cc5,[]
tika,TIKA-705,ea21418703d689ad0fa926ca49a941076b5ac43a,[]
tika,TIKA-709,ec9d7d201f0fb580a32b599a6340a220063ca82c,[]
tika,TIKA-711,af7df6bfaedc6b097a91eda6c789e5ee576401f6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java']
tika,TIKA-712,20ab62de27c7e34d1c09b3cd0a14c0e32e59994b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
tika,TIKA-712,51a7c9ccacde4f0a40d3f3a0a0c7b2d270d22684,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
tika,TIKA-712,a682c4c961d6940adedc55b57f40235bcc8f59d6,[]
tika,TIKA-712,acbefdf903b19385d7557cf6c41380afe81b5eed,[]
tika,TIKA-717,fdb902bcea910756c9f498b0db9bf3a1870cb2f2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java']
tika,TIKA-720,aa944e848894e16adec24eeffe29e11b96ad29a8,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/TXTParserTest.java']
tika,TIKA-720,eb73a4be05f53e33679146810c28e74224f8b359,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/TXTParserTest.java']
tika,TIKA-724,94356cb82bdefc805b8d09bd00057ed8e260199e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-725,1e785151730deb210bbd72f96c8f3a599a24382e,[]
tika,TIKA-725,39a63cad3ad912f412f75a2dcdca400ab8e37ab6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
tika,TIKA-725,ab1aea62e8c1a20652c004c55bffea83b8f7eb60,[]
tika,TIKA-731,fb8a540025c7ca5a3947a27e74372fc904fb62ba,[]
tika,TIKA-733,dc2b9a1fad73867e1499fbf03695eec051c536f7,[]
tika,TIKA-736,3083e916b9a58aabca69a4cb7462415d4a7468e4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']
tika,TIKA-738,9769f860a20af595c85ba751c4b6652a8690a2e6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-739,609cfe70bd396dc311c694161a59c1ac7076735c,[]
tika,TIKA-741,84d1ee3915c676005fdf741b2f18d7917761465d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java']
tika,TIKA-742,da8cc2a822211064e5fda5188810bf16c48d1da1,[]
tika,TIKA-742,4e0b3e6cef33706b8e2eb510e4a1a04433b5938c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-748,c256022ce85a05be039e81f152fe895cb4f38b3a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
tika,TIKA-752,c3f99103fd06292556f9eb0034365f0389205434,[]
tika,TIKA-760,f52da719f16ad7379d5b7019ac766a80ab48d6db,[]
tika,TIKA-777,2c3dbde39c16161dafc4b5cc03db4e259bf7fb7f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
tika,TIKA-778,6ef64ddbeff4b23ee25e3d3f51f8a07c49d37c2b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-781,ad78ecd3a85fcfc61b22cb045b3881cc9c170b13,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
tika,TIKA-786,2b39c7599a9930f8847f8839e9612ae5cdc56407,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java']
tika,TIKA-787,f8e3364bfd7fa5d4d80c7b249894ebbe6a146b85,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/CharsetDetectorTest.java']
tika,TIKA-788,f5021783895b9352cf428f7b7d6c8731aab34a20,[]
tika,TIKA-793,0f54339112fdc6c887d2f9e05d0826b1c7462873,[]
tika,TIKA-793,3bdf69a7d2e119aa722a097d81a99fd63d76be78,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
tika,TIKA-793,554605b284b0c4ac32b8cdda512700d780915a8d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
tika,TIKA-793,b93fc6f1b3e16e8f76dadb4d7a94a782879fe3ef,[]
tika,TIKA-794,96c92f509db1f424147ac0f1b7a5cfcfe6211435,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java']
tika,TIKA-800,7e2326a8050352a38c2d278174877211d1049436,[]
tika,TIKA-800,374538b413fffbc254dca221e7a56021421e8871,[]
tika,TIKA-801,b73dccb6bc47d33bdb6f1e51b723c7ef6bf3e1a3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java']
tika,TIKA-808,486d767688ce4c93c9e90ede0b27459cebfa5233,[]
tika,TIKA-809,eec596c1b44922b7bd1e177f485338f8e8adf826,[]
tika,TIKA-811,8630e56468e1d25920030251d9d97a862cc719f3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java']"
tika,TIKA-816,3d6dbb3e6e567eac8191e408b3de47413301da94,[]
tika,TIKA-817,9227e9f3d5090be28e28639ab92732c5be0507cf,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
tika,TIKA-820,8fd76a41b32b80353820d4a8bdaa08de5529f7ee,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
tika,TIKA-822,48b28a6d31c3afb741ffa5ace4c0c4738101b539,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/MediaTypeTest.java']
tika,TIKA-826,83a8a97e02d1ac479bbea6770732e4ea9d8fcf7f,[]
tika,TIKA-826,9e22f46f2403b89dbc8454cefb8b83881f437419,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java']
tika,TIKA-827,a90b827bcbed21bb8a149cebdfdd483b3a20d7fe,[]
tika,TIKA-828,edb6775bf356eaaf656730589cc3340a15b602ea,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/TaggedInputStreamTest.java']
tika,TIKA-829,dd8480f92b6a7750cb65ce2eb95c9d2fe8b9b988,[]
tika,TIKA-830,bc075703823e7250a7ad7db93ef58712133920f2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java']
tika,TIKA-831,915be4f4fb999a79ea1f3f90b3a2637ea086ae26,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java']
tika,TIKA-853,24bc3dc6f752d342a2d994da24545d4f9698ce90,[]
tika,TIKA-854,5498c0eeea7d2a5d6d314bcddc7d307830e97c27,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java']
tika,TIKA-863,5c29442148711a86f01ded50bc5e13f1343090c9,[]
tika,TIKA-866,fbd2d6db793746fbb5f605731157b5181dd6ee9d,[]
tika,TIKA-866,a547dde812cce268518796e116f63ef0a3f4c8f3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java']
tika,TIKA-866,1f16bf8e5ef4848d9d2e91e1566c1cfb5617f311,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java']
tika,TIKA-869,56237e39f39092ede166eb790f3d5c0b4644d8e0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
tika,TIKA-875,b11403daaddbbfd5385180a611b84ed5d131772e,[]
tika,TIKA-877,44d14a51ff1c93fc597aa85fc828507d214269d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/UnpackerResourceTest.java']
tika,TIKA-877,e91ba0c53057f51623ede0a4c0440f7651444501,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
tika,TIKA-882,e48876756c9b1042e27529e71756df079af70e12,[]
tika,TIKA-886,232cc5ddc7a1adb357959102accd52a3ee11d755,[]
tika,TIKA-900,c181ed933b85bdccb109cb231e12bc421c2d2e67,[]
tika,TIKA-903,27fbb0a2303433efb077ec449a591114c264e3c1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-910,5eb3dc1d76fe98ccdf522a0beb69f3d123ccfe98,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-915,99ad6801379ee8e0918d51b7d4bba762694afbbf,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java']
tika,TIKA-915,8630e56468e1d25920030251d9d97a862cc719f3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java']"
tika,TIKA-916,00a14bb29de9d26224720194d596604f90570480,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
tika,TIKA-918,bf24bc0a11daa83ab707c1576a5605609b35d786,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-920,8d38e36c861acdfbf6996c924f66e31bbfb01088,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
tika,TIKA-923,8fd2a5298a5dbb2272279ea6b01087e9a96237ad,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-924,527f3d72120f6be58735c437d1f6453029485b15,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-934,4c58d09499bf164ed123410464d43c20b764b5d5,[]
tika,TIKA-935,914cafdbbe3748003cfc766c5d9b99339d08ce79,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pkg/ArParserTest.java']
tika,TIKA-947,23eb923e98ac1ee079834334d39a668f5bf231a3,[]
tika,TIKA-948,f28f04af7e60ffc04550030c0c99e8c7dd931442,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']"
tika,TIKA-948,218352a1ce7de0881416eff741d832a1abc51f07,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']
tika,TIKA-961,a7e03539f9944f4847164b4bfa14b1f2db077331,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
tika,TIKA-962,efdb4679cb28841da7ba9d8e755596602b630893,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java']"
tika,TIKA-963,c36e5a0461b66a7941156dd9ee502c73aa0ee28c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ProjectParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp4/MP4ParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']"
tika,TIKA-965,dfcf3d4c7cee2dac641ea5b331965ad03ce37364,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java']
tika,TIKA-969,c70b12f68245eb179de7653639ca14c6491007e6,[]
tika,TIKA-973,ffc3b3cc73f7f931ac82425d9a0803e1c672aba3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-973,dcbe0d27ed0575fab0f2176503e5a5bc1014dfe2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-981,4cdcefd5a87ed11e84ee4a016b989102bc84cdf1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-982,0ce025c5cf0ab44a87bc56835e34803827f74b97,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
tika,TIKA-984,7d6167539dc165877b62ca1530144ff14931f532,[]
tika,TIKA-984,7b76a7ff27780dc866240d43dc0d5deef4846416,[]
tika,TIKA-986,4f920c7bc5fd262c2a83fe44a7fb7b7bcb2798b7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/crypto/Pkcs7ParserTest.java']
tika,TIKA-990,3e7e7c95e68a8b3be8204e9c4120cc8199b5df57,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
tika,TIKA-992,aa18a7989e73510ac148ef56a47d151385e3b268,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
tika,TIKA-995,2697354c7e50b9b06c44441accd09f3cff594c6e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java']
tika,TIKA-999,9c0f4ca22c79a049b9459ce6f4dba8ba527da5d2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
tika,TIKA-999,a06209b1d5e263fd579afe66318560deeda7f66c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
tika,TIKA-1000,fe76f5716d09471a8751ad5bb88a7650f73d235b,[]
tika,TIKA-1005,4e09c6360355b73801b95c97e139619acbe012bd,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
tika,TIKA-1006,433f21c4805e7bb930964f87d15c30f62e0eb5d5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
tika,TIKA-1010,55310ec7f4c8f2bfe6ff29485dfee156e6c9de84,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java']"
tika,TIKA-1011,a64d33c78c143f401d2d7ef795872fcc35fb2200,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
tika,TIKA-1015,acdb2b0ea9082dad8120431ebbf34e68b76aafe2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
tika,TIKA-1019,363ee3bf4604a36515df8deb49c520bc3a488184,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
tika,TIKA-1019,1d637c8e872ada489b3e928b854be0959ed0a0c4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
tika,TIKA-1019,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
tika,TIKA-1021,7171855cd159df475f3eaa98177916616288db30,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/PSDParserTest.java']
tika,TIKA-1022,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java']
tika,TIKA-1024,a3f156bfa445f5c0172a90107c6c15402bfa120e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
tika,TIKA-1025,963100eb1806048809b1fb2cb5076afdd640cdfa,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
tika,TIKA-1028,58b7c17d1833caffd5e8693d656a6efc02463c43,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java']
tika,TIKA-1028,a9f559d7a4921578cfbc827ae89f5dd0b80b7d79,[]
tika,TIKA-1028,7cd31ee5aea3b05525b84b0bd9b83df043f44381,[]
tika,TIKA-1031,e10c23b3ad00dd9d8fb059fdbfc40273b8e2469c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
tika,TIKA-1032,9ec715349810ab8e2d149028679ba6baebeae14b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
tika,TIKA-1033,e9206475e683c35b09810a857ddd7bdbfa8f60fb,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLContainerExtractionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/AbstractPOIContainerExtractionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']"
tika,TIKA-1035,01c02e671a82fc89fca8748175a741a5c5605962,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-1035,771e368ba531ef5063b89811d98a3c756920f870,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-1038,15303fe8bcb1b975be727041c0094e471f0b801a,[]
tika,TIKA-1041,7260050594e7a13283d2dbfd1a079149a63d43ac,[]
tika,TIKA-1044,ab9f799ae4a3eec42e00a109ca3171cbdf7b6cd0,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
tika,TIKA-1048,71166dea776a676601d35bef3922717aa2d56301,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/xml/DcXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ParsingReaderTest.java']"
tika,TIKA-1063,794595c85cffc6cc811c60b1d8ae6fd3a341bcb1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']
tika,TIKA-1070,2db38125fb23d9ddfdf64a0cf18dce677a74499c,[]
tika,TIKA-1078,94ff74c029ab8ea6dfd121938b2e6a6bc414a8b3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java']
tika,TIKA-1109,5dd29c4fd97c9a9de8d716e52e4998db1e92176d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
tika,TIKA-1110,8d794b56dc413f41f0cb0a288aa55b55a7f198e9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java']
tika,TIKA-1110,9385906e6a5adad9f820aca6e8138dce41ab122b,[]
tika,TIKA-1115,5ffe387253086d52017d32f7d5b20cbd912d56a5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java']
tika,TIKA-1117,c46f54556357b08dc0d092cab3d316a1205b7d51,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
tika,TIKA-1118,2936d550002fe564beb99e56eb6b4c5a7d33d36a,[]
tika,TIKA-1118,c4581fb85824ad27725e17aeb49bfbe12ebea40a,[]
tika,TIKA-1124,ba80052ad7c7992a15aae7445488bed7584187f7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
tika,TIKA-1127,9d81bddc52fc3eb851f52099263d28b18bacde69,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/TikaResourceTest.java']
tika,TIKA-1128,14aa5bfbab763cb00677d89b7e6cc0077c8a6ca7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
